id,Contractor (Y/N),Start date,Male or Female,Date of birth,Unionised,Role name,Role description,Total compensation,Redundancy cost,SOC-code,SOC-name,Site Name,Business Unit (top-level),Department,Street Address,City,State,Country,Post/Zip code,id,Contractor (Y/N)
10065,false,,F,,,Environmental Engineers,Environmental Engineers,178278,0.2,17-2081.00,Environmental Engineers,Bakersfield,Manufacturing,Manufacturing,39,Bakersfield,California,United States,93305,35.368346,-119.003256
10707,false,,F,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Denver,Logistics,Logistics,408,Denver,Colorado,United States,80279,39.723315,-104.940254
10012,false,,M,,,Power Plant Operators,Power Plant Operators,159514,0.2,51-8013.00,Power Plant Operators,Corona,Manufacturing,Manufacturing,2,Corona,California,United States,92878,33.877979,-117.57424
13272,false,,F,,,Electrical Engineering Technicians,Electrical Engineering Technicians,119014,0.2,17-3023.03,Electrical Engineering Technicians,Corpus Christi,Manufacturing,Manufacturing,42588,Corpus Christi,Texas,United States,78465,27.714648,-97.324009
11022,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Wilmington,Building Components,Building Components,7,Wilmington,North Carolina,United States,28405,34.242622,-77.825292
9791,false,,F,,,"Production, Planning, and Expediting Clerks","Production, Planning, and Expediting Clerks",97298,0.2,43-5061.00,"Production, Planning, and Expediting Clerks",Atlanta,Building Components,Building Components,68,Atlanta,Georgia,United States,30336,33.730268,-84.39025
11814,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Houston,Building Components,Building Components,6,Houston,Texas,United States,77260,29.781408,-95.401251
10134,false,,M,,,Financial Analysts,Financial Analysts,167294,0.2,13-2051.00,Financial Analysts,Washington,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",44551,Washington,District of Columbia,United States,20231,38.889939,-77.00905
13060,false,,M,,,Mechanical Engineers,Mechanical Engineers,176233,0.2,17-2141.00,Mechanical Engineers,Austin,Manufacturing,Manufacturing,94185,Austin,Texas,United States,78715,30.442344,-97.769885
11229,false,,F,,,Market Research Analysts and Marketing Specialists,Market Research Analysts and Marketing Specialists,131031,0.2,13-1161.00,Market Research Analysts and Marketing Specialists,Fort Myers,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",1116,Fort Myers,Florida,United States,33913,26.6142,-81.890117
10760,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Cleveland,Manufacturing,Manufacturing,84629,Cleveland,Ohio,United States,44197,41.448324,-81.561679
10637,false,,F,,,Customer Service Representatives,Customer Service Representatives,66875,0.2,43-4051.00,Customer Service Representatives,Bozeman,Logistics,Logistics,7,Bozeman,Montana,United States,59771,45.669173,-111.046706
9700,false,,M,,,Customer Service Representatives,Customer Service Representatives,66875,0.2,43-4051.00,Customer Service Representatives,Toledo,Building Components,Building Components,38,Toledo,Ohio,United States,43615,41.385529,-83.847662
12720,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Irving,Manufacturing,Manufacturing,6,Irving,Texas,United States,75037,32.808549,-96.978686
14599,false,,M,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,Kansas City,Manufacturing,Manufacturing,680,Kansas City,Missouri,United States,64142,39.098734,-94.548181
14064,false,,F,,,Crane and Tower Operators,Crane and Tower Operators,108894,0.2,53-7021.00,Crane and Tower Operators,Tacoma,Manufacturing,Manufacturing,4350,Tacoma,Washington,United States,98442,47.217063,-122.484536
13955,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Edmond,Manufacturing,Manufacturing,5872,Edmond,Oklahoma,United States,73034,35.672827,-97.438352
10405,false,,F,,,Mechanical Engineers,Mechanical Engineers,176233,0.2,17-2141.00,Mechanical Engineers,Des Moines,Manufacturing,Manufacturing,52,Des Moines,Iowa,United States,50362,41.623815,-93.690087
9921,false,,F,,,Electrical Engineering Technicians,Electrical Engineering Technicians,119014,0.2,17-3023.03,Electrical Engineering Technicians,Santa Fe,Manufacturing,Manufacturing,1250,Santa Fe,New Mexico,United States,87505,35.668094,-105.923834
12155,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,New Bedford,Products,Products,0,New Bedford,Massachusetts,United States,2745,41.716079,-70.870504
12873,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Waterbury,Manufacturing,Manufacturing,309,Waterbury,Connecticut,United States,6721,41.52595,-72.99968
12951,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Columbus,Products,Products,9,Columbus,Ohio,United States,43220,39.987848,-82.918322
9706,false,,M,,,Customer Service Representatives,Customer Service Representatives,66875,0.2,43-4051.00,Customer Service Representatives,Bismarck,Building Components,Building Components,11,Bismarck,North Dakota,United States,58505,46.799455,-100.775686
10496,false,,M,,,Occupational Health and Safety Technicians,Occupational Health and Safety Technicians,138979,0.2,29-9012.00,Occupational Health and Safety Technicians,Melbourne,People,People,13243,Melbourne,Florida,United States,32941,30.513319,-87.290058
358,false,,M,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Indianapolis,Manufacturing,Manufacturing,1225,Indianapolis,Indiana,United States,46254,39.783644,-86.159425
9982,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Las Vegas,Logistics,Logistics,995,Las Vegas,Nevada,United States,89120,36.182273,-115.134075
12284,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Pasadena,Manufacturing,Manufacturing,34,Pasadena,California,United States,91186,34.145068,-118.153777
12762,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Tempe,Manufacturing,Manufacturing,338,Tempe,Arizona,United States,85284,33.381408,-111.922811
9427,false,,F,,,"Bookkeeping, Accounting, and Auditing Clerks","Bookkeeping, Accounting, and Auditing Clerks",78534,0.2,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",Atlanta,Commercial,Commercial,82,Atlanta,Georgia,United States,30380,33.730266,-84.390636
12812,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Newark,Manufacturing,Manufacturing,2,Newark,Delaware,United States,19725,39.665359,-75.737771
11838,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Carlsbad,Building Components,Building Components,3,Carlsbad,California,United States,92013,33.211433,-116.356089
808,false,,M,,,Budget Analysts,Budget Analysts,174525,0.2,13-2031.00,Budget Analysts,Carlsbad,Commercial,Commercial,3,Carlsbad,California,United States,92013,33.211433,-116.356089
13928,false,,F,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,Wilmington,Manufacturing,Manufacturing,4314,Wilmington,Delaware,United States,19810,39.76509,-75.573052
10321,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Salt Lake City,Manufacturing,Manufacturing,41608,Salt Lake City,Utah,United States,84110,40.761252,-111.893184
14557,false,,M,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,Boise,Manufacturing,Manufacturing,8,Boise,Idaho,United States,83705,43.569011,-116.209385
13990,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,83257,0.2,51-2041.00,Structural Metal Fabricators and Fitters,San Antonio,Manufacturing,Manufacturing,72,San Antonio,Texas,United States,78255,29.452025,-98.528553
13261,false,,M,,,"Production, Planning, and Expediting Clerks","Production, Planning, and Expediting Clerks",97298,0.2,43-5061.00,"Production, Planning, and Expediting Clerks",Brooklyn,Logistics,Logistics,207,Brooklyn,New York,United States,11210,40.672738,-73.944657
10816,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Saint Paul,Manufacturing,Manufacturing,55822,Saint Paul,Minnesota,United States,55166,44.884873,-93.210425
11802,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Washington,Building Components,Building Components,468,Washington,District of Columbia,United States,20525,36.384424,-90.904243
13701,false,,F,,,Mechanical Engineers,Mechanical Engineers,176233,0.2,17-2141.00,Mechanical Engineers,Dayton,Manufacturing,Manufacturing,8694,Dayton,Ohio,United States,45408,39.760412,-84.343033
14610,false,,F,,,Chemists,Chemists,153084,0.2,19-2031.00,Chemists,Orlando,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",15737,Orlando,Florida,United States,32825,26.464998,-81.800136
14483,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Hayward,Manufacturing,Manufacturing,4839,Hayward,California,United States,94544,37.659207,-122.063094
13031,false,,F,,,Chemists,Chemists,153084,0.2,19-2031.00,Chemists,Washington,Manufacturing,Manufacturing,94,Washington,District of Columbia,United States,20231,38.903032,-77.050388
10744,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Tacoma,Manufacturing,Manufacturing,5,Tacoma,Washington,United States,98481,47.263627,-122.446746
12411,false,,F,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Aiken,Manufacturing,Manufacturing,7433,Aiken,South Carolina,United States,29805,33.412973,-81.444512
14544,false,,F,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,Santa Ana,Logistics,Logistics,7990,Santa Ana,California,United States,92705,33.745761,-117.841127
11957,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Aurora,Building Components,Building Components,268,Aurora,Colorado,United States,80044,39.720599,-104.940368
12014,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Salt Lake City,Building Components,Building Components,780,Salt Lake City,Utah,United States,84130,40.686127,-111.914154
12401,false,,F,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Indianapolis,Manufacturing,Manufacturing,3,Indianapolis,Indiana,United States,46239,39.767493,-86.159892
13110,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Kansas City,Logistics,Logistics,84,Kansas City,Missouri,United States,64179,38.976267,-94.60139
13008,false,,F,,,Materials Engineers,Materials Engineers,192509,0.2,17-2131.00,Materials Engineers,Mobile,Manufacturing,Manufacturing,10,Mobile,Alabama,United States,36616,30.689026,-88.104045
13996,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,83257,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Corona,Manufacturing,Manufacturing,65,Corona,California,United States,92878,33.639206,-117.808928
9401,false,,F,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Indianapolis,Manufacturing,Manufacturing,3,Indianapolis,Indiana,United States,46239,39.767493,-86.159892
11628,false,,M,,,"Office Clerks, General","Office Clerks, General",62364,0.2,43-9061.00,"Office Clerks, General",Prescott,Manufacturing,Manufacturing,63,Prescott,Arizona,United States,86305,34.417295,-112.42184
13495,false,,M,,,Marketing Managers,Marketing Managers,251479,0.2,11-2021.00,Marketing Managers,Paterson,Logistics,Logistics,94994,Paterson,New Jersey,United States,7505,40.586383,-74.664997
858,false,,M,,,Electrical Engineering Technicians,Electrical Engineering Technicians,200774,0.2,17-3023.03,Electrical Engineering Technicians,Hampton,Manufacturing,Manufacturing,503,Hampton,Virginia,United States,23668,36.992912,-76.391989
11540,false,,M,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Tacoma,Manufacturing,Manufacturing,0,Tacoma,Washington,United States,98424,47.242604,-122.390689
9699,false,,F,,,Customer Service Representatives,Customer Service Representatives,66875,0.2,43-4051.00,Customer Service Representatives,Sacramento,Building Components,Building Components,252,Sacramento,California,United States,95838,38.490176,-121.465917
9756,false,,M,,,Customer Service Representatives,Customer Service Representatives,66875,0.2,43-4051.00,Customer Service Representatives,New York City,Building Components,Building Components,43,New York City,New York,United States,10160,43.123091,-75.501209
11232,false,,M,,,Market Research Analysts and Marketing Specialists,Market Research Analysts and Marketing Specialists,131031,0.2,13-1161.00,Market Research Analysts and Marketing Specialists,West Palm Beach,Products,Products,3055,West Palm Beach,Florida,United States,33416,26.637591,-80.292341
12267,false,,F,,,Chemists,Chemists,153084,0.2,19-2031.00,Chemists,Austin,Manufacturing,Manufacturing,239,Austin,Texas,United States,78759,30.748156,-99.228825
12884,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,0,Manufacturing,Manufacturing,,,,,,,
13811,false,,F,,,Computer and Information Systems Managers,Computer and Information Systems Managers,182094,0.2,11-3021.00,Computer and Information Systems Managers,Syracuse,Commercial,Commercial,15,Syracuse,New York,United States,13210,43.626323,-76.132759
13036,false,,M,,,Chemists,Chemists,153084,0.2,19-2031.00,Chemists,Jacksonville,Manufacturing,Manufacturing,652,Jacksonville,Florida,United States,32225,30.2595,-81.391009
12147,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Naples,Manufacturing,Manufacturing,91,Naples,Florida,United States,34102,26.254287,-81.809078
10013,false,,F,,,Power Plant Operators,Power Plant Operators,159514,0.2,51-8013.00,Power Plant Operators,Las Vegas,Manufacturing,Manufacturing,3,Las Vegas,Nevada,United States,89120,36.134249,-115.163269
14491,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Beaumont,Manufacturing,Manufacturing,0,Beaumont,Texas,United States,77713,30.115663,-94.170651
